id,relation,flag,vector
46,noun_singplur,0,"[0.019042036, 0.037225, -0.042037446, -0.029132998, 0.04105162, -0.013366247, -0.05533257, 0.01481729, 0.109525666, -0.12092409, 0.07764934, -0.08030255, 0.039579105, -0.051251937, -0.05249373, 0.047692135, -0.067423105, 0.014646669, 0.07759301, -0.064802006, 0.14040332, -0.02832675, 0.05554683, 0.07621792, -0.0046390346, -0.0833203, 0.038630243, 0.03191913, 0.022498807, -0.02394374, 0.038459413, -0.050821997, 0.009829489, -0.03586359, 0.05004525, 0.038065378, 0.024127115, 0.003681282, -0.033019602, 0.067973, -0.09682617, -0.011046537, -0.042000823, -0.06418006, -0.050060313, -0.069041386, 0.017585367, 0.06147762, -0.056793787, -0.14859435, -0.009103181, 0.007105902, -0.004099554, -0.0010293167, -0.067877136, -0.046369083, 0.0013479315, -0.027810339, -0.039262276, -0.12527075, -0.028930262, 0.06451311, -0.023217859, -0.042572953, -0.012590724, 0.101219974, 0.011473035, -0.07611569, -0.025496077, 0.03138205, 0.0023995794, 0.029478258, 0.012231005, -0.0038593546, -0.02423322, 0.02181882, 0.04550913, -0.046552666, 0.10983503, 0.050634522, -0.026630372, 0.0048846873, 0.0059596123, 0.06595202, -0.052323885, -0.015890371, 0.044729143, 0.093877815, -0.0055307513, -0.09030696, -0.033473663, -0.02520805, 0.062411286, -0.0072041363, 0.11536302, 0.08542541, -0.0057061487, 0.033372976, 0.06324901, 0.007939732, 0.0018545396, -0.02264342, 0.01111941, 0.010086352, -0.046036262, 0.079564765, 0.052388776, 0.038195662, -0.065708384, 0.040964216, -0.03913382, 0.044875722, -0.04344421, -0.007881286, 0.058469307, 0.05383457, -0.044692863, 0.031007513, -0.015436965, 0.0125889955, 0.0070130425, 0.0066899485, -0.015330678, 0.007944231, -0.017896764, 0.092709154, 0.027435418, 0.048798293, -0.0058848434, 0.0100407135, -0.04303591, 0.06404944, -0.08219163, -0.0035317012, -0.07678878, 0.023026284, 0.007955804, -0.025813123, 0.028022364, -0.029775355, -0.092271015, -0.10970436, 0.002353947, 0.03773355, 0.09425242, -0.015245045, 0.01722307, 0.05307305, 2.3385137E-5, 0.021194313, 0.011347267, 0.046371933, 0.0971427, -0.06262694, 0.08234729, 0.023733532, 0.12082504, -0.023736283, -0.049270783, -0.031173412, -0.06240351, -0.04721828, 0.027152384, 0.05889193, 0.015136276, 0.034228213, -0.08008434, 0.017188407, -7.2674005E-4, -0.02554321, -0.0061053173, -0.002592546, 0.026754584, 0.022324126, 0.0633086, 0.0042670206, -0.003760262, 0.006906663, -0.023652304, 0.015177479, 0.043731537, 0.022940543, -9.5637294E-4, 0.016408106, -0.01070462, -0.029568017, 0.10501139, 0.0499356, -0.027707761, 0.08838661, -0.12456752, 0.061971493, 0.01920705, 0.010714274, 0.029469753, -0.0144882705, 0.025536587, 0.01949305, 0.021440264, -0.15619817]"
47,noun_singplur,0,"[-0.024864666, 0.060132854, -0.010877073, 0.016677523, 0.045159988, -0.07340469, 0.042399656, 0.050978787, 0.14229639, -0.035113752, -0.0015335195, -0.0892206, 0.015416566, -0.08469611, -0.020260308, 0.04008456, -0.14133745, 0.034884375, 0.09083786, -0.114346795, 0.035223305, -0.021254648, -0.08850371, -0.10068171, -0.060850542, -0.12992117, 0.08339753, 0.14204115, 0.10464205, -0.08185693, 0.16652814, -0.08372266, 0.115347564, -0.010889066, 0.035257682, 0.04815944, 0.04606449, -0.012605384, -0.06307176, -0.0568469, -0.10215998, -0.03265234, -0.013262807, -0.006094046, 0.042492874, -0.069300555, -0.034844078, -0.028672911, -0.046437122, -0.19817865, 0.055233464, -0.053957365, -0.03516417, -0.0532057, -0.09537246, 0.020979736, 0.037502136, 0.008271638, -0.09679561, -0.15476933, 0.047699947, 0.009688459, 0.023012985, -0.047343604, 0.018992566, 0.077334516, -0.054966256, -0.04620321, -0.0024850294, 0.109388866, 0.047122244, -0.010142028, -0.024238486, -0.01277547, 0.029978774, 0.024711944, -0.06618329, 0.017174263, 0.077076845, 0.06443297, -0.083412625, -0.06705783, -0.074143104, 0.12546948, -0.08846016, -0.08045852, 8.314457E-4, 0.13541365, -0.0022632033, 0.041108876, 0.0762704, -4.4949423E-4, 0.12235139, -0.040339913, 0.10869311, 0.09820744, 0.06930575, 0.045497827, 0.03133106, 0.023515902, -0.003365703, 0.06261842, -0.1293618, -0.058478672, -0.061852515, -0.091432154, 0.097074166, 0.07370455, -0.0028643892, -0.0032802545, -0.0776227, 0.061958097, 0.031335063, 0.04268067, 0.15281488, 0.026260883, -0.046149008, -0.022502817, 0.05074293, -0.029707342, 0.016981358, -0.05983063, -0.021482516, 0.16111428, 0.03245309, 0.0054302923, -0.048138008, 0.004729122, -0.008675705, 0.033016462, 0.06296004, 0.055033416, -0.079592064, 0.043632768, -0.07479235, 0.04578519, 0.051603526, -0.0016222894, -0.08608465, -0.0038776994, -0.19874334, -0.16696292, 0.13983363, 0.008555207, -0.07235232, 0.032433033, -0.11857028, -4.641451E-4, 0.04706472, 0.05053126, -0.09237991, 0.0014848112, -0.065364785, -0.037755117, 0.10191851, -0.1708551, -0.046751402, -0.037359707, -0.0056901053, -0.062527284, 0.0071931444, -0.06893129, 0.019737378, -0.036788896, -0.0596244, -0.08271648, -5.433038E-4, -0.044152632, 0.15755945, -0.0277469, -0.17114595, 0.036902435, -0.05729186, -0.040980667, 0.053524822, -0.080762416, 0.0223009, -0.017424714, -0.16672866, -0.045228627, 0.084083244, 0.1113214, 0.02009891, -0.075394906, -0.021343209, 0.0026759878, 0.09119357, 0.13681039, -0.056526832, 0.15335938, -0.055234604, 0.005134303, 0.12826324, -0.17813678, -0.10767556, -0.059744015, 0.06513659, 0.020607963, 0.10671091, -0.08820666]"
48,,0,"[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]"
49,,0,"[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]"
50,verb_3rd,0,"[0.022199458, -0.022709906, 0.050413635, 0.008114085, -0.05403466, 0.01656731, 0.020303687, 0.0600057, 0.044611316, 0.028887656, 0.0103853205, -0.023598896, -0.03727687, 0.07689667, -0.018894408, -0.014932848, -0.0071424916, 0.017298708, 0.055091627, -0.07649582, -0.032521363, -0.01880498, 0.005926035, -0.03496114, 0.04904229, 0.09889351, 0.007625353, 0.009598413, -0.06312641, 0.058290865, -0.05896214, -0.0056035337, 0.015161823, 0.021623729, 0.056916483, -0.016177854, 0.012672796, -0.037745424, -0.016894344, 0.008999616, 0.037151773, 0.029257694, 0.06568863, 0.08803884, 0.036524653, 0.014466797, 0.031483352, -0.023532677, 0.038373984, 0.10188026, -0.0112469215, -0.012152182, 0.044220883, 0.005314399, 0.12648453, -0.060495414, 0.019546408, 0.052270662, -0.08814553, -0.019260075, -0.0029690522, -0.082671545, 0.044642515, 0.03739906, 0.0387263, 0.008969737, 0.017372115, -0.03334048, 0.009990165, 0.030858163, -0.033721372, 0.008793561, -0.0016825178, -0.0013805702, -0.052397035, -0.0032859272, -0.08086201, -0.036145955, -0.06803841, 0.07165029, -0.0053365836, -0.015302578, 0.018122846, 0.11263407, -0.012372802, 0.009780462, -0.12399689, -0.047609534, 0.031359725, 0.11638244, -0.044216987, -0.06896076, 0.052050564, 0.06988595, -0.07098545, 0.006437704, 0.005255322, -0.013805434, -0.060508255, 0.0012084283, 0.02263228, 0.029608462, -0.0211636, 0.037106186, 0.012444192, 0.015922692, -0.004199455, 0.051065188, -0.027474884, -0.012458703, 0.06750498, 0.009668765, -2.7578603E-4, 0.0073381225, -0.038611483, 0.048257016, 0.041225474, -0.039402135, 0.012392463, -0.08036019, 0.009879505, 0.09036423, -0.030428695, 0.0884646, -0.033214804, -0.05797773, 0.006863595, -0.033902604, -0.003991718, -0.04795593, -0.008749733, -0.029865682, -0.015826965, -0.019939525, -0.009388985, -0.028034048, -0.08183688, 0.021991415, 0.0119341705, -0.032006055, -0.04588219, 0.0023069675, -0.00969256, -0.024026474, -0.04441029, -0.022137636, 0.016240414, 0.08183291, -0.014221592, -0.05948927, -0.019266969, 0.027368328, 0.08716837, 0.044123393, -0.024245445, 0.07821398, -0.042244006, 0.046407152, 0.016621796, 0.04423382, -0.026165882, 0.037150647, 0.034811072, -0.025885167, 0.039682068, -0.0088716345, 0.0034051216, -0.009153315, -0.0908267, 0.047203045, 0.02567854, -0.022592897, -0.031642977, -0.010780239, 0.06625123, 0.07379348, -0.046321504, -0.103285424, 0.003761275, -0.032669205, -0.048958056, 0.0052356794, -0.1007054, 0.08383817, -0.0024061, -0.043967605, -0.025862953, -0.05468485, 0.038312603, -0.0062125847, 0.030341107, 0.0072666826, 0.039328095, -0.028759595, 0.0938727, 0.020979526, -0.013063073, 0.048541464, 0.027835827, -0.04915321]"
51,verb_3rd,0,"[-0.04892371, 0.051647805, 0.08744012, 0.013417338, -0.06257284, 0.003220212, -0.047287766, 0.0043403604, 0.0785842, 0.026718426, 0.04683992, -0.016077008, -0.002052474, -0.021210123, -0.045055185, 0.019213432, 0.004023693, 0.10210054, 0.001471511, 0.0069301934, -0.059002325, 0.01752714, -0.050128352, -0.04218896, 0.0637508, 0.14920072, -0.030090885, -0.019706436, -0.11930806, 0.037312817, -0.045489665, -0.019528097, -0.033476543, 0.060682956, 0.03431762, 0.058952305, 0.049670894, 0.035895504, -0.07329175, -0.0751041, -0.008821174, -0.008646461, 0.051423065, 0.09779419, 0.016978942, 0.01792437, 0.03607402, -0.043135058, 0.1275943, 0.08124159, 0.019260017, -0.02623314, 0.026614003, 0.019932184, 0.08974079, 0.032161113, 0.0035718058, 0.07985818, -0.030601678, 0.024796834, 0.028750582, -0.12402511, 0.058817137, 0.07939817, 0.015001016, -0.032254465, -0.013214958, -0.013169566, -0.00275593, -0.049724534, -0.025141273, -0.038902093, 0.024625635, 0.016304778, -0.06233614, 0.057526153, -0.080732964, 0.04455134, -0.041266043, 0.07052315, 0.035208724, 0.06709818, 0.00229135, 0.10982093, 0.03004774, -0.066900104, -0.036031257, -0.023725014, 0.059352968, 0.07208184, -0.047656782, -0.046110198, 0.06889748, 0.12868358, 0.023895916, -0.050210364, 0.07944643, -0.037752263, 0.021822598, 0.0800582, -0.016183678, 0.01496053, 0.016255703, -0.04694333, 0.08561342, 0.016582023, -0.054498855, 0.0055004233, -0.019099982, -0.1182927, 0.082763955, 0.005381571, -0.061871734, -0.010643215, -0.0499521, 0.034324937, 0.030412944, -0.008588785, 0.06870074, -0.057572458, 0.04038859, 0.058250025, -0.040081743, 0.11113195, -0.13200329, -0.08325174, -0.015037694, -0.06349985, 0.026355885, -0.06278242, -0.05416877, 0.079084024, 0.017845271, -0.009845225, -0.035408854, -0.021215588, -0.11969426, -0.07182448, 0.028058123, -0.047962163, 0.016535876, 0.026785862, -0.009581597, -0.02258748, 0.0015259782, 0.04952526, 0.03575106, 0.06899702, 0.09035561, 0.032714445, 0.0040988554, 0.01412717, 0.0135027105, 0.048941012, 0.042043723, 0.04074884, -0.11949706, 0.04324645, 0.024334071, -0.040106114, -0.016561938, 4.828314E-4, 0.04563394, -0.054868467, 0.053989783, 0.041534297, -0.077071436, -0.046033725, -0.08710231, 0.09714569, 0.022207014, -0.013938227, 0.02524159, 0.045621205, 0.05656309, 0.004018857, -0.016711904, -0.06478822, 0.024216788, -0.010248555, -0.06922197, -0.06807407, -0.013919117, 0.045320872, 0.028665543, -0.04089129, -0.079393536, 0.008119286, -0.047775727, 0.07091883, 0.023535017, -0.0013429817, 0.050160717, -0.061518285, 0.076199956, 0.030573038, -0.011868355, 0.04499432, 0.061449364, -0.080114745]"
52,verb_3rd,0,"[-0.012840321, 0.05029893, 0.04014512, -0.024274938, -0.086771965, -0.012727324, -0.03923867, 0.02115158, 0.05982213, 0.035890896, 0.045246214, -0.03135823, 0.027574182, 0.044268195, -0.038242463, -0.00450032, -0.003967941, 0.12708022, 0.055294674, 0.011446487, -0.0679717, -0.011133267, -0.055220567, -0.10374414, 0.077887766, 0.0852472, 0.061371118, 0.0226404, -0.09848203, 0.04136356, -0.029459318, -0.08274624, -0.03811401, 0.041229054, 0.07003889, 0.085784554, 0.026748443, 0.07792312, -0.078130126, -0.05166354, -0.028507272, -0.022605278, 0.02985842, 0.10527143, 0.013935601, 0.004933725, 0.039136842, -0.056302503, 0.12146141, 0.040035382, 0.074551865, 0.00797863, 0.029419353, -0.0075513823, -0.006374754, 0.04404484, 0.08748538, 0.07431293, -0.05550049, 4.59929E-4, 0.021050368, -0.10524885, 0.06527606, 0.030909743, 0.047512814, -0.015400996, -0.013614874, -0.018417694, 0.032427892, -0.03694153, 0.01956769, 0.012607178, 0.045075644, 0.057419553, 0.013691573, 0.034754395, -0.100387394, -0.008560142, -0.017520942, 0.07939379, 0.04876627, 0.039194815, -0.04994311, 0.18071154, 0.0056560477, -0.1390968, -0.05567474, -0.00642992, 0.07110347, 0.091217086, -0.026747886, -0.033100143, 0.080755755, 0.06323869, -0.030405466, -0.04597519, 0.06943061, -0.021709189, 0.06240078, -0.017634433, 0.027726114, 0.0039165765, 0.02123865, 0.011631352, 0.040962424, 0.025562204, 0.03349396, -0.002366757, -0.05005832, -0.06674279, 0.058473807, 0.0024989005, -0.04996611, 0.033131376, -0.05181111, 0.0807271, -0.009502965, 0.0061173737, -0.013826625, -0.018856522, 0.036170468, 0.107068196, -0.060643956, 0.111787155, -0.14271156, -0.05824616, -0.0051337695, -0.02730695, 0.025253046, -0.033639465, -0.07239981, 0.039507806, 0.007265387, 0.019806786, -0.0739298, 0.017994143, -0.13087489, -0.039291047, -0.010940161, -0.06781344, -0.04739599, -0.013069094, 0.010606991, -0.06643176, -0.0053522773, 0.012725692, -0.021912932, 0.1010299, 0.030892503, 0.067788996, -0.034998775, 0.053650867, 0.03670626, 0.031687625, 0.024298435, -0.0024284068, -0.07744971, -0.018531052, -0.0027254624, -0.051957905, -0.03815288, 0.022673272, 0.05931234, -0.0881419, 0.05114817, 0.05811405, -0.06618437, -0.009043708, -0.09278598, 0.08186036, -0.060307957, -0.0046238136, 0.019929213, 0.023555063, 0.038278222, 0.030494744, 0.013768248, -0.103687786, 0.00556771, -0.039426282, -0.10570951, -0.04534428, 0.024875069, 0.032580383, 0.018436134, -0.03658279, -0.07813838, 0.028158784, -0.029831413, 0.03507049, 0.09423043, 0.017293308, 0.050013356, -0.008472059, 0.05435312, 0.043639336, -0.017397854, 0.03022191, 0.09451516, -0.08893705]"
53,verb_3rd,0,"[-0.026989091, 0.060248964, 0.09009789, 0.0095025245, -0.05852514, -0.008999412, -0.067343734, 0.019816838, 0.06956099, 0.031375684, 0.002498129, -0.01376376, -0.0043595107, 0.02688487, -0.025307555, 0.05798633, 0.013862674, 0.111334614, 0.018559547, 0.020087797, -0.031880893, -4.3776035E-4, -0.045214057, -0.029725162, 0.088752784, 0.14265078, 0.0123205865, 0.0017901664, -0.11422017, 0.058208782, -0.07396371, -0.038480084, -0.009972374, 0.0316982, 0.029368754, 0.06009751, 0.06037164, 0.07929814, -0.06193645, -0.039933696, -0.00869756, -0.010250764, 0.09656955, 0.12359398, 0.021087289, 0.046908334, 0.045533992, -0.03228097, 0.12939097, 0.10854384, 0.0015033449, 0.00459975, 0.027442263, 0.0040130825, 0.123638004, 0.003437432, 0.03583477, 0.10525446, -0.06740408, 0.010650461, -0.005249811, -0.12332586, 0.0346675, 0.043099962, 0.019284662, -0.0319789, 0.011749064, -0.019724716, 0.016082691, -0.029731767, -0.008203223, -0.016094895, 0.023810538, 0.04185451, -0.0054124743, 0.03901157, -0.09576922, -0.012395165, -0.04823413, 0.08272079, 0.063372485, 0.041103456, -7.8722165E-4, 0.1026778, 0.067171335, -0.060198642, -0.06363897, -0.050234403, 0.09112997, 0.110193595, -0.102464005, -0.05177454, 0.06400913, 0.10806818, 0.007985146, -0.04875569, 0.09803412, -0.059674498, 0.012100355, 0.04327443, 0.005008437, 0.003873118, -0.0041064224, -0.024127929, 0.08177586, 0.03145436, -0.0051655113, -6.278654E-4, -0.072669305, -0.0731994, 0.060851764, -0.008446574, -0.038643457, 0.005594703, -0.0550673, 0.01401173, 0.014378627, -0.018291052, 0.081287175, -0.026336737, 0.02415974, 0.090469874, -0.0036255964, 0.12019635, -0.16148348, -0.06996456, -0.0027533243, -0.039365027, 0.014370465, -0.09153613, -0.04110775, 0.03278994, 2.5855404E-4, -0.016614271, -0.026259525, 0.0028256103, -0.1826089, -0.053071138, 0.031021262, -0.046317875, 0.026951427, 0.040035654, -0.022962017, -0.05043411, 0.010213818, 0.026236678, 0.062377375, 0.067536384, 0.035958897, -0.021124573, 0.020412564, 0.019313132, 0.094455585, 0.046536885, 0.010102034, 0.039112534, -0.09307571, 4.0220443E-4, 0.008399379, -0.048420858, -0.06969368, 0.03294224, 0.060849342, -0.0798773, 0.057253834, 0.06289594, -0.094772644, -0.027728193, -0.09723319, 0.09076371, 0.0050410265, -0.022575375, -0.00861101, 0.07644435, 0.062574774, 0.016340045, -0.02532303, -0.09417629, 0.038622163, 0.0046460787, -0.07436789, -0.07790061, -0.026239185, 0.07109794, 1.3741727E-4, -0.05213537, -0.09341187, -0.06292723, -0.07348979, 0.019556526, 0.06719871, -0.0065092887, 0.039253317, 0.015304055, 0.06319573, 0.038714223, 0.013464527, 0.03939395, 0.05675753, -0.054000728]"
54,verb_3rd,0,"[0.0012515727, 0.13448364, 0.026946865, 0.051979475, -0.024342507, -0.011544982, -0.027202638, 0.066344865, -0.004538439, 0.019425869, -0.051708654, 0.079870105, 0.011320464, 0.10325889, -0.011217639, -9.381976E-4, 0.016524492, -0.016317213, 0.033201467, 0.031019703, -0.03594306, -0.016146079, 0.032103837, 0.014307767, 0.09956569, 0.11553723, 0.00220225, -0.069668695, -0.039943412, 0.036577545, -0.11649226, -0.0011179075, -4.6160445E-4, 0.10040143, 0.12114459, 7.1426854E-4, 0.08289008, 0.06052091, -0.014285684, 0.030298725, 0.07553683, 0.10830732, 0.05410943, 0.10005621, -0.0073840832, -0.049742687, 0.035805546, -0.0807834, 0.12482754, 0.1638075, 0.010122355, 0.024582084, 0.03833734, 0.023834858, 0.10513727, -0.02177684, -0.040654346, 0.007467136, -0.0506872, -0.042008154, -0.01865959, -0.123815365, -0.0074041467, 0.04943508, 0.0061817765, 0.05497972, 0.08257221, -0.08218864, -0.022605292, 0.02741772, 0.034255728, -0.009686828, -0.025011037, 0.033976782, -0.09282408, -0.0015792698, -0.09555154, -0.06724032, -0.044630814, 0.033473756, 0.011805847, -0.038712278, -0.04816036, 0.049678203, 0.052756675, -0.04005468, -0.022313945, -0.09890489, 0.05200554, 0.0621459, -0.1516463, -0.02609192, 0.03201004, 0.04431072, -0.09689134, 0.015354972, 0.06208112, -0.04955121, -0.06679145, 0.09288176, 0.02037356, -0.0037953667, -0.0070129074, 0.099007756, 0.025884204, 0.1243123, 0.08974983, 0.046720013, -0.03911124, 0.024162333, 0.07882651, 0.012279995, 0.012362942, -0.008239873, -0.10686848, -0.015393931, 0.107964545, -0.015734974, -0.033250004, -0.075336024, -0.022157028, 0.10230286, 0.07374283, 0.07245093, -0.10727359, -0.039527997, 0.053372726, -0.0232672, 0.0063736364, -0.039414644, 0.053357087, -0.059447832, 0.035266776, -0.036178757, -0.05165403, 0.011750832, -0.1794814, 0.05017703, -0.002481714, -0.043572754, -0.056634173, 0.039884716, -0.040873535, -0.00610001, 0.049249407, 0.084412694, 0.061302636, 0.034198005, 0.05212661, -0.0017366335, 0.024897505, 0.005806759, 0.049095977, 0.07557913, -0.05090162, 0.07497373, -0.0348785, 0.011761446, -0.025959074, 0.042905122, -0.084194094, 0.13555726, 0.020360969, 1.11594796E-4, 0.059330523, 0.044114523, -0.06193817, -0.031197878, -0.12030905, -0.00352519, -0.04867447, 0.024739493, -0.08432233, 0.00814864, -0.0065143257, -0.009350933, -0.018936671, -0.07457869, 0.032904558, -0.088750415, -0.040732592, 0.0406976, -0.0457211, 0.0048808195, -0.04378552, -0.09674818, -0.16359073, -0.057723, -0.040689006, 0.0024286266, 0.06611851, 0.0059654713, -0.0111885145, -0.007940102, 0.081203334, -0.0076355683, 0.023091173, 0.0070183594, -0.02705283, -0.045992512]"
55,verb_3rd,0,"[-0.028878728, 0.079812124, 0.10722272, 4.1657354E-4, -0.046978742, -0.005185956, -0.031319786, 0.056632195, 0.067362756, 0.03244607, 0.022007557, -0.047512442, 0.0043077576, 0.014440962, -0.031462528, 0.037912812, 0.025988616, 0.08001858, 0.021578478, 0.014218595, -0.036244858, -0.030294292, -0.052184265, -0.02629531, 0.08989993, 0.14749645, -0.0014289716, -0.058325548, -0.12231362, 0.051869288, -0.06459459, -0.015155699, -0.016906148, 0.021891678, 0.02974784, 0.030355122, 0.042478424, 0.04136492, -0.06001108, -0.024825826, 7.477303E-4, -0.009763744, 0.060724158, 0.10954168, 0.031390846, 0.021478381, 0.06346132, -0.02526477, 0.097576186, 0.088059016, 0.006788939, -0.002194084, 0.027220672, 0.014611091, 0.10813835, -0.022260837, 0.0020441972, 0.07199278, -0.055214483, -0.016658895, -0.008204464, -0.12044893, 0.033166923, 0.050950985, 0.030361513, -0.0024241162, 0.010562633, -0.019434882, 0.014711252, -0.033345312, -0.02783396, -0.02403733, 0.021680124, 0.037591357, -0.040854782, 0.038584493, -0.07501888, -0.027175548, -0.02410343, 0.06974988, 0.050981276, 0.054733623, 0.014571594, 0.11482464, 0.030951347, -0.058623686, -0.06364089, -0.0428306, 0.057682887, 0.090344645, -0.067831464, -0.033514597, 0.039761562, 0.120633155, -0.039929394, -0.067472056, 0.07647036, -0.01419177, 0.022753384, 0.04962785, 0.021528026, 0.036506347, 0.0038417205, 0.0022626417, 0.056377027, 0.03844167, -0.0051277746, 0.011975593, -0.063187286, -0.06016126, 0.061657574, 0.011520681, -0.0033993023, -0.027801935, -0.043553643, 0.015183828, 0.055733766, -0.029194623, 0.042968683, -0.04526996, 0.028057188, 0.06932889, -0.0027412707, 0.12182147, -0.13555402, -0.065604, -0.016161771, -0.03890028, -0.0065026893, -0.07637236, -0.02960604, 0.033361178, -0.018872611, -0.013961771, -0.042912602, -0.02475509, -0.12664323, -0.025897464, 0.027274873, -0.041605923, -0.013852031, 0.040016398, -0.010813183, -0.02661229, 0.016912796, 0.02276153, 0.029490126, 0.061810527, 0.02956324, 0.008988233, 0.0048529557, 0.021372179, 0.07443096, 0.056299582, -0.018715193, 0.0110705905, -0.07214674, 0.02613872, -0.014255974, -0.013244394, -0.05924122, 0.022617288, 0.0590798, -0.04279999, 0.06466467, 0.003362919, -0.07627314, -0.039430086, -0.08001325, 0.077805154, 0.0030459953, -0.004015419, -0.012306343, 0.04838337, 0.041795567, 0.0450164, -0.013986513, -0.069387086, 0.041857004, 0.004018901, -0.08785406, -0.061072655, -0.02941089, 0.05658804, -0.028720766, -0.04475193, -0.07290214, -0.012861899, -0.022332534, 0.040075608, 0.047349233, 0.013301013, 0.040153954, -0.047453884, 0.05307137, 0.030767534, 0.02629682, 0.020991156, 0.025434256, -0.085500866]"
